青松建化,600425,6.4,8.4,5.3,5.5,6.6,5.4
华鲁恒升,600426,6.7,7.8,5.3,5.8,6.5,7.0
中远海特,600428,5.7,6.1,5.0,5.5,6.0,5.9
三元股份,600429,6.4,7.8,5.4,5.6,7.3,5.7
退市吉恩,600432,4.6,5.0,3.0,5.5,3.5,5.2
冠豪高新,600433,5.2,5.3,3.6,5.9,7.0,5.3
北方导航,600435,4.7,5.1,2.2,5.5,6.7,5.0
片仔癀,600436,6.7,7.7,5.8,5.9,7.0,6.6
通威股份,600438,5.7,4.1,5.2,5.7,6.5,7.7
瑞贝卡,600439,5.9,7.2,4.3,5.9,6.6,5.4
国机通用,600444,5.5,6.2,4.3,5.5,7.0,5.1
金证股份,600446,6.1,7.0,3.9,5.5,6.8,6.9
华纺股份,600448,4.5,3.6,3.8,5.5,6.5,4.7
宁夏建材,600449,5.4,6.2,2.6,6.1,6.6,5.9
涪陵电力,600452,6.4,6.1,6.4,5.6,6.7,7.3
博通股份,600455,6.1,7.3,3.9,5.5,6.8,6.5
宝钛股份,600456,5.7,6.8,2.8,6.1,6.0,6.3
时代新材,600458,5.9,8.2,4.2,4.8,6.5,5.0
贵研铂业,600459,5.9,7.2,3.4,5.8,6.0,6.4
士兰微,600460,5.6,6.2,3.5,5.6,7.3,5.9
洪城水业,600461,7.0,7.7,6.7,6.3,7.0,6.8
*ST九有,600462,5.5,6.1,4.5,5.6,6.8,5.2
空港股份,600463,4.4,1.8,4.9,6.3,6.7,4.9
蓝光发展,600466,5.8,4.8,6.1,5.5,6.3,6.9
好当家,600467,4.9,4.1,4.1,5.6,6.1,5.4
百利电气,600468,6.0,7.2,5.2,6.1,6.5,5.1
风神股份,600469,5.4,4.6,3.9,6.4,6.7,6.4
六国化工,600470,5.0,5.5,2.5,5.3,6.5,5.6
华光股份,600475,5.9,7.8,2.7,5.8,6.5,6.1
湘邮科技,600476,4.2,3.4,1.9,5.5,6.8,5.2
杭萧钢构,600477,5.6,4.6,4.8,5.9,6.3,6.8
科力远,600478,5.0,4.8,3.1,5.5,7.0,5.5
千金药业,600479,5.5,5.0,3.6,6.2,7.0,6.6
凌云股份,600480,4.8,3.4,3.2,5.5,6.5,6.8
双良节能,600481,5.3,5.0,4.4,6.2,6.7,5.4
中国动力,600482,5.6,6.8,3.7,5.5,6.5,5.4
福能股份,600483,6.2,6.6,7.1,5.7,6.7,4.9
*ST信威,600485,3.8,2.2,3.0,5.0,5.5,4.9
扬农化工,600486,6.3,7.4,4.3,5.6,6.5,7.1
亨通光电,600487,5.8,7.6,2.5,6.4,5.5,6.0
天药股份,600488,5.6,5.4,4.5,5.5,7.1,6.3
中金黄金,600489,6.3,7.8,4.6,5.6,6.0,6.6
鹏欣资源,600490,5.0,4.6,2.0,5.5,6.0,7.0
龙元建设,600491,5.6,5.4,4.2,5.6,6.3,6.6
凤竹纺织,600493,5.0,5.4,2.6,6.1,6.5,5.2
晋西车轴,600495,5.6,6.2,4.3,5.8,6.9,5.1
精工钢构,600496,5.4,5.0,3.9,5.7,6.3,6.5
驰宏锌锗,600497,5.5,4.6,4.1,5.9,6.0,7.1
烽火通信,600498,5.3,6.1,2.7,5.7,5.5,6.0
科达洁能,600499,5.5,5.0,4.4,5.5,7.0,6.3
中化国际,600500,5.5,6.3,3.2,5.7,6.5,5.8
航天晨光,600501,5.9,8.4,3.2,5.4,7.0,5.1
安徽水利,600502,5.2,6.2,1.8,5.7,6.3,6.1
华丽家族,600503,4.6,4.9,2.9,4.5,6.3,5.0
西昌电力,600505,5.5,6.7,4.1,5.8,6.7,4.4
香梨股份,600506,4.8,6.4,3.0,5.5,5.0,4.0
方大特钢,600507,6.2,7.6,5.0,5.5,5.5,6.3
上海能源,600508,5.8,5.1,5.4,5.7,6.7,6.5
天富能源,600509,5.6,7.8,1.9,5.5,6.7,5.6
黑牡丹,600510,5.3,5.2,5.2,5.7,6.3,4.7
国药股份,600511,5.8,7.3,3.3,5.8,7.0,5.7
腾达建设,600512,5.3,6.4,2.7,6.2,6.3,5.1
联环药业,600513,6.0,6.8,5.8,5.7,7.1,5.1
海航基础,600515,5.7,6.4,5.0,5.5,6.3,5.3
